"source_id","trait","phenotype","exposure_scale","nsnp","r2","r2_prevalence_scenario_min","r2_prevalence_scenario_max","r2_F_partial_approximation","min_F","median_F","mean_F","source_reported_prevalence","alpha_label","alpha","mde_or_higher","mde_or_lower","mde_or_higher_scenario_low","mde_or_higher_scenario_high","achieved_power_check"
"GCST90671277","Gut microbiome species presence (Excrementavichristensenella intestinipullorum, GCA_018711685.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00194536413195874,0.00190931444224774,0.00198114810118277,0.00192013821403469,30.8101732888785,30.8101732888785,30.8101732888785,0.33,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.9315915125555,0.341111643868926,2.94933565971205,2.91444505261796,0.799999999999999
"GCST90671285","Gut microbiome species presence (Lentihominibacter sp905193765, GCA_905193765.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00153465820582742,0.00149847716225714,0.0015706868755917,0.00192089896281674,30.8224036126411,30.8224036126411,30.8224036126411,0.55,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.16799199044678,0.315657363722997,3.19318533486927,3.14374059487621,0.799999999956013
"GCST90671292","Gut microbiome genus abundance (Agathobacter)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0021056687558478,0.0021056687558478,0.0021056687558478,0.00191525189601935,30.7316179042086,30.7316179042086,30.7316179042086,0.99,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.85812901058177,0.349879237885225,2.85812901058177,2.85812901058177,0.800000000000001
"GCST90671293","Gut microbiome genus abundance (Bifidobacterium)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0065989789441632,0.0065989789441632,0.0065989789441632,0.00651497294677554,105.021504,105.021504,105.021504,0.98,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.05425102714629,0.486795424115802,2.05425102714629,2.05425102714629,0.8
"GCST90671302","Gut microbiome genus abundance (ER4)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0018824017477632,0.0018824017477632,0.0018824017477632,0.00201674604537168,32.3634567901235,32.3634567901235,32.3634567901235,0.92,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.9629031746955,0.337506810394765,2.9629031746955,2.9629031746955,0.8
"GCST90671312","Gut microbiome genus presence (Cryptobacteroides)","presence","one SD on an approximate microbial-presence liability scale",1,0.00216396603845559,0.00211311007628127,0.00221454867891832,0.00186010260136887,29.845058031004,29.845058031004,29.845058031004,0.24,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.833404590979,0.352932300308895,2.85491774582955,2.81272727554307,0.8
"GCST90671314","Gut microbiome genus presence (Fimenecus)","presence","one SD on an approximate microbial-presence liability scale",1,0.00184995384678066,0.00183393504656437,0.00186574746700979,0.00190121503167059,30.5059571164298,30.5059571164298,30.5059571164298,0.5,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.9796407789937,0.335610925669276,2.98806181539011,2.97144114040496,0.800000000000001
"GCST90671323","Gut microbiome genus abundance (Agathobaculum)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0024400435441152,0.0024400435441152,0.0024400435441152,0.00263305406680059,42.2796855778654,42.2796855778654,42.2796855778654,1,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.72832327072995,0.366525481319688,2.72832327072995,2.72832327072995,0.799999999999999
"GCST90671324","Gut microbiome genus presence (Phascolarctobacterium)","presence","one SD on an approximate microbial-presence liability scale",1,0.00185193146182702,0.00179884558563617,0.00190477760724391,0.0020214799342246,32.439577100791,32.439577100791,32.439577100791,0.41,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.97860849387291,0.335727237083031,3.00688690740559,2.95160327385738,0.8
"GCST90671336","Gut microbiome genus abundance (Mediterraneibacter)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00221746914048,0.00221746914048,0.00221746914048,0.00237598726140264,38.142061042524,38.142061042524,38.142061042524,1,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.81155453561764,0.355675121123098,2.81155453561764,2.81155453561764,0.800000000010967
"GCST90671353","Gut microbiome genus presence (Peptidiphaga)","presence","one SD on an approximate microbial-presence liability scale",1,0.00251883806675506,0.00241666948067167,0.00262046217307512,0.00203733464104101,32.694523962513,32.694523962513,32.694523962513,0.17,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.70147722315859,0.370167844254779,2.73653277446918,2.66861929335717,0.799999999996422
"GCST90671359","Gut microbiome genus abundance (Ventricola)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017820135647262,0.0017820135647262,0.0017820135647262,0.00186963139773387,29.9982324720142,29.9982324720142,29.9982324720142,0.91,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.01610725527727,0.331553196011283,3.01610725527727,3.01610725527727,0.799999999996258
"GCST90671360","Gut microbiome genus presence (Scatocola)","presence","one SD on an approximate microbial-presence liability scale",2,0.00357915348577511,0.00355815424586539,0.0035997194118592,0.00398902645792709,31.3917810975303,32.0059891929704,32.0059891929704,0.26,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.43003285420876,0.411517069930978,2.43421554397817,2.42597152451083,0.799999999957791
"GCST90671365","Gut microbiome genus abundance (Acutalibacter)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0016278201581568,0.0016278201581568,0.0016278201581568,0.00189508102108587,30.4073469387755,30.4073469387755,30.4073469387755,0.91,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.10688411030995,0.321865883790637,3.10688411030995,3.10688411030995,0.8
"GCST90671373","Gut microbiome genus abundance (Intestinibacter)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0015198894013952,0.0015198894013952,0.0015198894013952,0.00187264268577177,30.0466392318244,30.0466392318244,30.0466392318244,0.79,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.17817140480019,0.314646339870039,3.17817140480019,3.17817140480019,0.799999999999999
"GCST90671377","Gut microbiome genus presence (UBA738)","presence","one SD on an approximate microbial-presence liability scale",1,0.0016991337870753,0.00169245794328619,0.00170561936751777,0.00228989751108757,36.7568781237985,36.7568781237985,36.7568781237985,0.47,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.06341930415292,0.326432623390585,3.06737544764124,3.05959738988274,0.799999999977919
"GCST90671385","Gut microbiome genus presence (Alloscardovia)","presence","one SD on an approximate microbial-presence liability scale",1,0.00214319163905609,0.00210725432315542,0.00217879319830601,0.00193162936328543,30.9949149408284,30.9949149408284,30.9949149408284,0.18,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.84210252750364,0.351852190525424,2.85744337987881,2.82727090396279,0.800000000000002
"GCST90671389","Gut microbiome genus presence (Limivicinus)","presence","one SD on an approximate microbial-presence liability scale",1,0.00155262208183592,0.00152242595886932,0.00158265705503655,0.00188529315529518,30.25,30.25,30.25,0.47,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.15579890106785,0.316876971996417,3.17641297439725,3.13586002927642,0.8
"GCST90671397","Gut microbiome genus presence (Merdicola)","presence","one SD on an approximate microbial-presence liability scale",2,0.00296756505479731,0.00291144502036666,0.00302340219853883,0.00392453970811665,30.3943665923214,31.4876132436899,31.4876132436899,0.42,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.56917813671245,0.389229530529795,2.58406416012955,2.5547733090013,0.800000000000001
"GCST90671414","Gut microbiome genus presence (Sellimonas)","presence","one SD on an approximate microbial-presence liability scale",2,0.00349475227712849,0.00347172384124319,0.00351737964562032,0.00424051071213804,30.9053635116598,34.0286454746508,34.0286454746508,0.31,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.44706893997437,0.408652156735099,2.4518231954526,2.44244240646205,0.799999999997975
"GCST90671419","Gut microbiome genus abundance (Hungatella)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017762582796288,0.0017762582796288,0.0017762582796288,0.00207341175926686,33.2746814404432,33.2746814404432,33.2746814404432,0.82,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.01928894255102,0.331203809581434,3.01928894255102,3.01928894255102,0.799999999999999
"GCST90671426","Gut microbiome genus presence (UBA7597)","presence","one SD on an approximate microbial-presence liability scale",1,0.00235943153346201,0.00234528903752065,0.0023731950214977,0.00214050057068447,34.3536506483297,34.3536506483297,34.3536506483297,0.19,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.75713673223565,0.362695106234046,2.76234073243838,2.75211587460373,0.8
"GCST90671432","Gut microbiome genus abundance (Spyradocola)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0014612710405368,0.0014612710405368,0.0014612710405368,0.0018792955491259,30.1535857186827,30.1535857186827,30.1535857186827,0.67,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.22002162336522,0.310556920718721,3.22002162336522,3.22002162336522,0.8
"GCST90671434","Gut microbiome genus presence (UBA10281)","presence","one SD on an approximate microbial-presence liability scale",1,0.00201372134921037,0.00197018894125768,0.00205694902327718,0.00190641726003709,30.5895889398263,30.5895889398263,30.5895889398263,0.19,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.89922451310888,0.344919820965395,2.91964812554408,2.87957056208376,0.799999999999999
"GCST90671435","Gut microbiome genus abundance (UMGS1071)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.001666281967955,0.001666281967955,0.001666281967955,0.00186903604377713,29.9886621315193,29.9886621315193,29.9886621315193,0.73,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.08310793347623,0.324348035027269,3.08310793347623,3.08310793347623,0.800000000023159
"GCST90671449","Gut microbiome genus presence (Faeciplasma)","presence","one SD on an approximate microbial-presence liability scale",1,0.00286633452066848,0.00286350101907924,0.00286862622799751,0.00230622812698798,37.019619140625,37.019619140625,37.019619140625,0.18,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.59633977206607,0.385157601774223,2.59712032549252,2.59570929904048,0.8
"GCST90671450","Gut microbiome genus presence (UBA11512)","presence","one SD on an approximate microbial-presence liability scale",1,0.00217040409998679,0.00216975845140104,0.00217074013418156,0.00194331733303058,31.1828252132144,31.1828252132144,31.1828252132144,0.21,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.8307337815343,0.353265293445569,2.83100110452851,2.83059469659168,0.800000000021318
"GCST90671463","Gut microbiome genus presence (Coprobacillus)","presence","one SD on an approximate microbial-presence liability scale",1,0.00428140556667714,0.00419574390414531,0.00436595785756426,0.00444217370245678,71.4588444444444,71.4588444444444,71.4588444444444,0.29,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.30819726581532,0.433238534162622,2.32142015260649,2.29552524016523,0.799999999999738
"GCST90671465","Gut microbiome genus abundance (Mogibacterium)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0019209476952288,0.0019209476952288,0.0019209476952288,0.00228527130325025,36.6824492702029,36.6824492702029,36.6824492702029,0.78,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.94355672195534,0.339725065442503,2.94355672195534,2.94355672195534,0.8
"GCST90671469","Gut microbiome genus presence (UMGS1994)","presence","one SD on an approximate microbial-presence liability scale",1,0.00489218020569316,0.00487663551167091,0.00491300911288011,0.00204083903096837,32.7508763477072,32.7508763477072,32.7508763477072,0.08,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.22412608728406,0.449614797343225,2.22606954303711,2.22153633268446,0.799999999999997
"GCST90671470","Gut microbiome genus presence (V9D3004)","presence","one SD on an approximate microbial-presence liability scale",1,0.00193269341654038,0.00193115764909242,0.00193398307449604,0.00219870068685585,35.2897831704924,35.2897831704924,35.2897831704924,0.3,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.93777331928271,0.340393860015096,2.93852659774813,2.93714142727161,0.8
"GCST90671474","Gut microbiome genus abundance (Massilistercora)","RIN_standardized_abundance","one source-defined RIN-standardized unit",2,0.0030746391834798,0.0030746391834798,0.0030746391834798,0.00379870012824409,30.0212673611111,30.4759887101414,30.4759887101414,0.62,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.54189614084057,0.393407104221541,2.54189614084057,2.54189614084057,0.799999999969517
"GCST90671483","Gut microbiome genus presence (Egerieisoma)","presence","one SD on an approximate microbial-presence liability scale",1,0.0018390928458916,0.00180977963615243,0.00186816437795018,0.00186732884099408,29.9612188365651,29.9612188365651,29.9612188365651,0.24,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.98533875524327,0.334970360815389,3.00096415415012,2.97019523437709,0.8
"GCST90671486","Gut microbiome genus presence (HGM11501)","presence","one SD on an approximate microbial-presence liability scale",1,0.00289925156754764,0.0028687685641707,0.00292914290412722,0.00204905884000806,32.883056640625,32.883056640625,32.883056640625,0.16,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.58735451904547,0.386495160457918,2.59567016531265,2.57932439985703,0.800000000017706
"GCST90671488","Gut microbiome genus presence (Merdimonas)","presence","one SD on an approximate microbial-presence liability scale",1,0.00157348186334893,0.00156304890400259,0.00158374728953073,0.00187580133325262,30.0974151234568,30.0974151234568,30.0974151234568,0.28,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.14189278258663,0.318279479663443,3.14881445136831,3.13514654479937,0.8
"GCST90671490","Gut microbiome genus abundance (Anaerotruncus)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0020386736207838,0.0020386736207838,0.0020386736207838,0.00195730273797617,31.4076776822092,31.4076776822092,31.4076776822092,0.97,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.8878055503288,0.346283703169052,2.8878055503288,2.8878055503288,0.8
"GCST90671499","Gut microbiome genus presence (UMGS1484)","presence","one SD on an approximate microbial-presence liability scale",1,0.00169873072098583,0.00167177728603054,0.00172549320967756,0.00197744526118177,31.7315332278375,31.7315332278375,31.7315332278375,0.49,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.06365752520919,0.326407240943721,3.07977557933285,3.04801563902687,0.799999999987564
"GCST90671500","Gut microbiome genus presence (Alectryocaccomicrobium)","presence","one SD on an approximate microbial-presence liability scale",1,0.00177368320468654,0.00173242275337848,0.00181472464180817,0.00187572549471551,30.096196,30.096196,30.096196,0.39,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.02071736160601,0.331047191872442,3.04402265954961,2.99830256349151,0.800000000000001
"GCST90671503","Gut microbiome genus abundance (Marvinbryantia)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017381795857272,0.0017381795857272,0.0017381795857272,0.00219831629641734,35.2836,35.2836,35.2836,0.78,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.04072297321203,0.32886915671363,3.04072297321203,3.04072297321203,0.800000000000001
"GCST90671519","Gut microbiome genus presence (HGM11507)","presence","one SD on an approximate microbial-presence liability scale",1,0.00260410454676271,0.00257562760399425,0.00263210636223374,0.00193293364342099,31.0158839449447,31.0158839449447,31.0158839449447,0.2,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.67378071635014,0.374002248533326,2.68288080373826,2.664973880504,0.799999999999999
"GCST90671524","Gut microbiome genus abundance (Turicibacter)","RIN_standardized_abundance","one source-defined RIN-standardized unit",4,0.0070744413008356,0.0070744413008356,0.0070744413008356,0.00877691487507025,30.1714795918367,31.157340154551,35.2214648220378,0.73,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.01821181260448,0.495488131500682,2.01821181260448,2.01821181260448,0.799999999999999
"GCST90671536","Gut microbiome genus presence (Oxalobacter)","presence","one SD on an approximate microbial-presence liability scale",1,0.00156898567764768,0.00152733187519284,0.00161047176383111,0.00202206049111584,32.4489124290225,32.4489124290225,32.4489124290225,0.45,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.14486760715816,0.317978409559709,3.17302395863647,3.1178757556398,0.800000000000001
"GCST90671554","Gut microbiome genus presence (Gallimonas)","presence","one SD on an approximate microbial-presence liability scale",1,0.00423347528662897,0.00410854803770894,0.004332755803887,0.0018785018767607,30.1408271567037,30.1408271567037,30.1408271567037,0.09,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.31554694060142,0.431863410957357,2.33529780793327,2.30045750141216,0.799999999999998
"GCST90671561","Gut microbiome genus abundance (Massilioclostridium)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0016402000358528,0.0016402000358528,0.0016402000358528,0.00185993054027564,29.8422921931562,29.8422921931562,29.8422921931562,0.94,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.09914332113595,0.322669814325806,3.09914332113595,3.09914332113595,0.8
"GCST90671563","Gut microbiome genus abundance (Phocea)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00256673982302,0.00256673982302,0.00256673982302,0.00284047079975457,45.6197213444413,45.6197213444413,45.6197213444413,0.76,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.68575129149528,0.37233529521762,2.68575129149528,2.68575129149528,0.8
"GCST90671570","Gut microbiome genus presence (UMGS1384)","presence","one SD on an approximate microbial-presence liability scale",1,0.00153754160967211,0.00153647043540217,0.00153845718139617,0.00197698011894759,31.7240544298458,31.7240544298458,31.7240544298458,0.4,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.16602104842399,0.315853869795903,3.1667526245235,3.16539632522509,0.800000000000001
"GCST90671572","Gut microbiome genus abundance (UMGS1766)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017863147926558,0.0017863147926558,0.0017863147926558,0.0018833160158966,30.2182164455879,30.2182164455879,30.2182164455879,0.81,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.01373912385452,0.331813723385923,3.01373912385452,3.01373912385452,0.800000000000001
"GCST90671581","Gut microbiome genus presence (Catenibacillus)","presence","one SD on an approximate microbial-presence liability scale",1,0.00148257964893192,0.0014729012565923,0.00149211102367735,0.00198045076877332,31.7798575051322,31.7798575051322,31.7798575051322,0.37,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.20453350760131,0.312057900979332,3.21152830867701,3.19770882030904,0.799999999986871
"GCST90671588","Gut microbiome genus presence (HGM14224)","presence","one SD on an approximate microbial-presence liability scale",2,0.00390899551475412,0.00387759396954995,0.00393989561169774,0.0048271545259667,35.4278236758714,38.7476451648175,38.7476451648175,0.52,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.3687674057566,0.422160486322883,2.37426540031864,2.36342074420364,0.800000000000002
"GCST90671595","Gut microbiome genus abundance (Pullichristensenella)","RIN_standardized_abundance","one source-defined RIN-standardized unit",2,0.003873353964543,0.003873353964543,0.003873353964543,0.00436833706212132,29.7804081632653,35.0577625220519,35.0577625220519,0.8,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.37501282683834,0.421050357581107,2.37501282683834,2.37501282683834,0.800000000000002
"GCST90671613","Gut microbiome genus abundance (Vescimonas)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017810325757952,0.0017810325757952,0.0017810325757952,0.00190400094639659,30.5507438016529,30.5507438016529,30.5507438016529,0.96,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.01664852020764,0.331493706774685,3.01664852020764,3.01664852020764,0.8
"GCST90671614","Gut microbiome genus presence (Pseudoruminococcus)","presence","one SD on an approximate microbial-presence liability scale",1,0.00267400874182816,0.0026509988073033,0.00269652711913367,0.00260335229201776,41.8015110161782,41.8015110161782,41.8015110161782,0.23,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.65204924182865,0.377066905179512,2.65910941258728,2.64522582757873,0.80000000001335
"GCST90671616","Gut microbiome genus presence (Tidjanibacter)","presence","one SD on an approximate microbial-presence liability scale",1,0.00158423719487469,0.00154325847428221,0.00162504598151985,0.00195539492769748,31.3770042019379,31.3770042019379,31.3770042019379,0.54,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.13482616562859,0.318996954588543,3.16212899815183,3.1086303935949,0.8
"GCST90671653","Gut microbiome family abundance (Bifidobacteriaceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0065475652019712,0.0065475652019712,0.0065475652019712,0.006464541844492,104.203264,104.203264,104.203264,0.99,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.05838048664569,0.485818830137468,2.05838048664569,2.05838048664569,0.8
"GCST90671656","Gut microbiome family abundance (Bacteroidaceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00181462732088,0.00181462732088,0.00181462732088,0.00191750389301599,30.767822265625,30.767822265625,30.767822265625,1,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.99835484378909,0.333516228765064,2.99835484378909,2.99835484378909,0.8
"GCST90671664","Gut microbiome family abundance (Coprobacillaceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0021443186377208,0.0021443186377208,0.0021443186377208,0.00188207695610196,30.1982979727008,30.1982979727008,30.1982979727008,1,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.84162751562067,0.351911006809624,2.84162751562067,2.84162751562067,0.8
"GCST90671665","Gut microbiome family presence (UBA932)","presence","one SD on an approximate microbial-presence liability scale",1,0.00214974603832143,0.00209937845939508,0.00219984377918106,0.00186124110172061,29.8633591555513,29.8633591555513,29.8633591555513,0.24,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.83934504749649,0.352193897984228,2.86085649924352,2.81866670002794,0.8
"GCST90671669","Gut microbiome family abundance (Butyricicoccaceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",2,0.00688008899678,0.00688008899678,0.00688008899678,0.0071958877919035,32.4023668639053,57.8694896047922,57.8694896047922,1,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.03249348651136,0.492006496766901,2.03249348651136,2.03249348651136,0.799999999999997
"GCST90671674","Gut microbiome family abundance (Lactobacillaceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017126879390478,0.0017126879390478,0.0017126879390478,0.00186461443518991,29.9175849403122,29.9175849403122,29.9175849403122,0.93,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.05545580118977,0.327283412056102,3.05545580118977,3.05545580118977,0.800000000020046
"GCST90671689","Gut microbiome family presence (Propionibacteriaceae)","presence","one SD on an approximate microbial-presence liability scale",1,0.00176091465087334,0.00175206900971336,0.00176955418385312,0.00196903020608314,31.5962326869806,31.5962326869806,31.5962326869806,0.39,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.0278448630497,0.330267911742605,3.03282663132892,3.02301405500632,0.800000000007135
"GCST90671693","Gut microbiome family abundance (Peptostreptococcaceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00165277167608,0.00165277167608,0.00165277167608,0.00185496368530218,29.7624516871796,29.7624516871796,29.7624516871796,0.94,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.0913685240306,0.323481329458636,3.0913685240306,3.0913685240306,0.799999999988828
"GCST90671695","Gut microbiome family abundance (Pumilibacteraceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",2,0.003449429751123,0.003449429751123,0.003449429751123,0.00432567855293075,33.0502670891806,34.7131218258403,34.7131218258403,0.66,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.45647048837418,0.407088139154423,2.45647048837418,2.45647048837418,0.800000000000001
"GCST90671707","Gut microbiome family abundance (UBA1750)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0015417148547982,0.0015417148547982,0.0015417148547982,0.00198254674691823,31.8135580178516,31.8135580178516,31.8135580178516,0.67,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.16317784773891,0.316137772877619,3.16317784773891,3.16317784773891,0.8
"GCST90671709","Gut microbiome family presence (Peptococcaceae)","presence","one SD on an approximate microbial-presence liability scale",1,0.00150780491278607,0.00150572282873723,0.00150973811544916,0.00196762852575249,31.5736961451247,31.5736961451247,31.5736961451247,0.36,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.186607155683,0.313813391844237,3.18807041296367,3.1852511304044,0.8
"GCST90671716","Gut microbiome family presence (Feifaniaceae)","presence","one SD on an approximate microbial-presence liability scale",1,0.00162501689297156,0.00162386634346633,0.00162599401525514,0.00215681010636763,34.6159739359043,34.6159739359043,34.6159739359043,0.57,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.10864872699953,0.321683177425197,3.10937425481925,3.10803314329127,0.8
"GCST90671717","Gut microbiome family presence (Burkholderiaceae)","presence","one SD on an approximate microbial-presence liability scale",2,0.00299434327303471,0.00294562784619101,0.00304275673724739,0.00390471859712504,30.2292488430046,31.3282733382521,31.3282733382521,0.45,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.5622204979632,0.390286472532297,2.57494728378102,2.54987144684897,0.8
"GCST90671718","Gut microbiome family presence (HGM11501)","presence","one SD on an approximate microbial-presence liability scale",1,0.00289925156754764,0.0028687685641707,0.00292914290412722,0.00204905884000806,32.883056640625,32.883056640625,32.883056640625,0.16,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.58735451904547,0.386495160457918,2.59567016531265,2.57932439985703,0.800000000017706
"GCST90671721","Gut microbiome family presence (HGM11507)","presence","one SD on an approximate microbial-presence liability scale",1,0.00260410454676271,0.00257562760399425,0.00263210636223374,0.00193293364342099,31.0158839449447,31.0158839449447,31.0158839449447,0.2,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.67378071635014,0.374002248533326,2.68288080373826,2.664973880504,0.799999999999999
"GCST90671723","Gut microbiome family abundance (Turicibacteraceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",4,0.0070744413008356,0.0070744413008356,0.0070744413008356,0.00877691487507025,30.1714795918367,31.157340154551,35.2214648220378,0.73,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.01821181260448,0.495488131500682,2.01821181260448,2.01821181260448,0.799999999999999
"GCST90671729","Gut microbiome family presence (UMGS1384)","presence","one SD on an approximate microbial-presence liability scale",1,0.00153754160967211,0.00153647043540217,0.00153845718139617,0.00197698011894759,31.7240544298458,31.7240544298458,31.7240544298458,0.4,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.16602104842399,0.315853869795903,3.1667526245235,3.16539632522509,0.800000000000001
"GCST90671733","Gut microbiome family presence (HGM14224)","presence","one SD on an approximate microbial-presence liability scale",2,0.00390899551475412,0.00387759396954995,0.00393989561169774,0.0048271545259667,35.4278236758714,38.7476451648175,38.7476451648175,0.52,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.3687674057566,0.422160486322883,2.37426540031864,2.36342074420364,0.800000000000002
"GCST90671741","Gut microbiome order abundance (Actinomycetales)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0068051466666462,0.0068051466666462,0.0068051466666462,0.0067186175409814,108.326464,108.326464,108.326464,1,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.03816252706814,0.490638006890688,2.03816252706814,2.03816252706814,0.800000000000003
"GCST90671755","Gut microbiome order abundance (Veillonellales)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0019953017955,0.0019953017955,0.0019953017955,0.00186994750879077,30.0033139755081,30.0033139755081,30.0033139755081,0.95,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.90778699073019,0.343904145382012,2.90778699073019,2.90778699073019,0.800000000003803
"GCST90671759","Gut microbiome order abundance (TANB77)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0016832825498232,0.0016832825498232,0.0016832825498232,0.00191596389708173,30.7430644132653,30.7430644132653,30.7430644132653,0.91,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.07284982267679,0.325430807786399,3.07284982267679,3.07284982267679,0.8
"GCST90671764","Gut microbiome order presence (Propionibacteriales)","presence","one SD on an approximate microbial-presence liability scale",1,0.00179177126365834,0.00178269099868179,0.00180063811631267,0.00200352634095882,32.1508895044629,32.1508895044629,32.1508895044629,0.39,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.01074681933146,0.332143504588025,3.01573373021322,3.00591235607078,0.8
