"pair_id","dataset","source_id","trait","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","method","method_role","nsnp","beta","se","ci_lower","ci_upper","p","exponentiable","or","or_ci_lower","or_ci_upper","mean_F","min_F","analysis_status","error_message","warning_message"
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671075|primary","microbiome_2026","GCST90671075","Gut microbiome species presence (Lachnoclostridium B sp000765215, GCF_000765215.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.069326403887689,0.106496220302376,-0.139402352394611,0.278055160169989,0.515062462221516,TRUE,1.07178598717377,0.869877960557196,1.32055903746112,32.0764619513883,32.0764619513883,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671089|primary","microbiome_2026","GCST90671089","Gut microbiome species abundance (Pullichristensenella excrementipullorum, GCA_900754775.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.47859274611399,0.426044559585492,-0.356439246482804,1.31362473871078,0.261293270576053,TRUE,1.61380177466734,0.700165007664329,3.71963200018704,43.094312554954,43.094312554954,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671093|primary","microbiome_2026","GCST90671093","Gut microbiome species presence (QAMM01 sp003150405, GCA_003150405.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0149409406734367,0.147288615713522,-0.3036213228047,0.273739441457827,0.919201273761159,TRUE,0.985170121368876,0.738140330444001,1.31487215642879,30.1050128567866,30.1050128567866,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671102|primary","microbiome_2026","GCST90671102","Gut microbiome species presence (UMGS882 sp900757905, GCA_900757905.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.164305275637226,0.160114404267931,-0.149513190134006,0.478123741408457,0.304809465671756,TRUE,1.17857405012493,0.861127079563216,1.61304507150376,30.7951978012465,30.7951978012465,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671111|primary","microbiome_2026","GCST90671111","Gut microbiome species presence (Ruminococcaceae hMGS.05315, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0298207939508507,0.191982041587902,-0.346457093239907,0.406098681141609,0.876560248598682,TRUE,1.0302698868131,0.707189161832023,1.50095066067485,37.9838853803375,37.9838853803375,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671115|primary","microbiome_2026","GCST90671115","Gut microbiome species presence (Lawsonibacter hMGS.05443, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.148985104669887,0.156842592592593,-0.456390937393257,0.158420728053483,0.342162010719933,TRUE,0.861581948350919,0.633566103996485,1.1716590408509,30.3354260795178,30.3354260795178,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671122|primary","microbiome_2026","GCST90671122","Gut microbiome species abundance (Pullichristensenella hMGS.05548, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.530243398392652,0.47202411021814,-0.394906857469467,1.45539365425477,0.261293270576053,TRUE,1.69934587634051,0.67374279043485,4.28617040276106,34.6348155588021,34.6348155588021,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671130|primary","microbiome_2026","GCST90671130","Gut microbiome species abundance (Faecalibacterium longum, GCF_020687245.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","not_estimable","robust_estimator",0,,,,,,TRUE,,,,,,"not_estimable","No harmonised instruments remained",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671134|primary","microbiome_2026","GCST90671134","Gut microbiome species presence (CAG-302 sp934162325, GCA_934162325.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.37768117694478,0.189769850866586,-0.749623249994826,-0.00573910389473464,0.0465682005677712,TRUE,0.685449002777527,0.472544550370402,0.994277333302063,31.650192049609,31.650192049609,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671138|primary","microbiome_2026","GCST90671138","Gut microbiome species presence (Pseudoruminococcus massiliensis, GCF_900291955.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_egger_regression","robust_estimator",2,,,,,,TRUE,,,,33.9867387173583,30.1904625369808,"not_estimable","mr_egger_regression requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671138|primary","microbiome_2026","GCST90671138","Gut microbiome species presence (Pseudoruminococcus massiliensis, GCF_900291955.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_ivw_mre","primary_estimator",2,-0.0512952985283901,0.18232035894641,-0.408636635711769,0.306046038654989,0.778444212130252,TRUE,0.94999809606811,0.66455566425162,1.35804482766597,33.9867387173583,30.1904625369808,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671138|primary","microbiome_2026","GCST90671138","Gut microbiome species presence (Pseudoruminococcus massiliensis, GCF_900291955.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",2,-0.00686566668612194,0.152850647621307,-0.306447431037507,0.292716097665263,0.964173079820774,TRUE,0.993157848157599,0.736057210926246,1.34006228960899,33.9867387173583,30.1904625369808,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671138|primary","microbiome_2026","GCST90671138","Gut microbiome species presence (Pseudoruminococcus massiliensis, GCF_900291955.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",2,,,,,,TRUE,,,,33.9867387173583,30.1904625369808,"not_estimable","mr_weighted_median requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671139|primary","microbiome_2026","GCST90671139","Gut microbiome species abundance (Actinomyces graevenitzii hMGS.05799, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_egger_regression","robust_estimator",2,,,,,,TRUE,,,,31.0921776749182,30.8943162873363,"not_estimable","mr_egger_regression requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671139|primary","microbiome_2026","GCST90671139","Gut microbiome species abundance (Actinomyces graevenitzii hMGS.05799, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_ivw_mre","primary_estimator",2,-0.679265295762241,0.505826620643778,-1.67066725464565,0.312136663121169,0.179310293488495,TRUE,0.506989342783767,0.188121498806854,1.36634140875212,31.0921776749182,30.8943162873363,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671139|primary","microbiome_2026","GCST90671139","Gut microbiome species abundance (Actinomyces graevenitzii hMGS.05799, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",2,-0.699681378863966,0.430433380741772,-1.54331530286166,0.143952545133723,0.104050168786989,TRUE,0.496743551574247,0.213671540003354,1.15482930495434,31.0921776749182,30.8943162873363,"estimated","","The estimated overdispersion parameter is very small. Consider using the simple model without overdispersion. | Cannot find solution with finite over.dispersion. Using tau2 = 0."
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671139|primary","microbiome_2026","GCST90671139","Gut microbiome species abundance (Actinomyces graevenitzii hMGS.05799, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",2,,,,,,TRUE,,,,31.0921776749182,30.8943162873363,"not_estimable","mr_weighted_median requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671147|primary","microbiome_2026","GCST90671147","Gut microbiome species presence (Cag-433 hMGS.05835, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.237596041385515,0.149134952766532,-0.529895177643999,0.0547030948729691,0.111124001232486,TRUE,0.788521156679926,0.588666671871859,1.0562269689139,31.0408163265306,31.0408163265306,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671159|primary","microbiome_2026","GCST90671159","Gut microbiome species presence (Butyribacter hominis, GCF_014384965.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.242800658978583,0.166836902800659,-0.569794979760084,0.084193661802918,0.145581392882825,TRUE,0.784427866839452,0.56564139474692,1.08783954637833,37.0917663113388,37.0917663113388,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671164|primary","microbiome_2026","GCST90671164","Gut microbiome species presence (Vescimonas fastidiosa, GCF_018326305.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.168187868576243,0.152336422353272,-0.466761769922337,0.130386032769852,0.269569052866598,TRUE,0.845195034180595,0.627029449895256,1.13926809326559,29.7383990488006,29.7383990488006,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671172|primary","microbiome_2026","GCST90671172","Gut microbiome species abundance (UMGS1623 sp934647945, GCA_934647945.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.514652399481193,0.490987029831388,-1.47696929482701,0.44766449586462,0.29454666306571,TRUE,0.597708322235936,0.228328637606384,1.56465365980929,31.2140831758034,31.2140831758034,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671176|primary","microbiome_2026","GCST90671176","Gut microbiome species abundance (Turicibacter bilis, GCF_024499055.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_egger_regression","robust_estimator",2,,,,,,TRUE,,,,31.4109650193828,30.25,"not_estimable","mr_egger_regression requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671176|primary","microbiome_2026","GCST90671176","Gut microbiome species abundance (Turicibacter bilis, GCF_024499055.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_ivw_mre","primary_estimator",2,-0.0173748625180724,0.368457668525717,-0.739538622656076,0.704788897619931,0.962389170752059,TRUE,0.982775209985643,0.477334095861331,2.02341949116266,31.4109650193828,30.25,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671176|primary","microbiome_2026","GCST90671176","Gut microbiome species abundance (Turicibacter bilis, GCF_024499055.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",2,-0.0173805301836272,0.378191423217663,-0.758622098952191,0.723861038584937,0.963344550210969,TRUE,0.982769639960221,0.468311269232073,2.06238078962162,31.4109650193828,30.25,"estimated","","Did not find a solution for tau2. | The estimated overdispersion parameter is very small. Consider using the simple model without overdispersion. | Cannot find solution with finite over.dispersion. Using tau2 = 0."
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671176|primary","microbiome_2026","GCST90671176","Gut microbiome species abundance (Turicibacter bilis, GCF_024499055.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",2,,,,,,TRUE,,,,31.4109650193828,30.25,"not_estimable","mr_weighted_median requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671181|primary","microbiome_2026","GCST90671181","Gut microbiome species presence (Blautia A wexlerae B, GCF_013300825.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.255229181004818,0.205033723331039,-0.657087894349804,0.146629532340169,0.213199533883761,TRUE,0.774738922168705,0.518358653854583,1.15792490982799,29.8378794731189,29.8378794731189,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671188|primary","microbiome_2026","GCST90671188","Gut microbiome species presence (Thomasclavelia sp000508865, GCA_000508865.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.204895663104965,0.169351979886864,-0.53681944439377,0.127028118183839,0.226324739441605,TRUE,0.814732318617313,0.584604666243923,1.13544894409478,31.3836664352311,31.3836664352311,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671189|primary","microbiome_2026","GCST90671189","Gut microbiome species abundance (Dysosmobacter sp944387015, GCA_944387015.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.705608763693271,0.512787167449139,-1.71065314362789,0.299435616241352,0.168813409484889,TRUE,0.493807870433672,0.180747699847139,1.34909718413271,33.1402483564646,33.1402483564646,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671190|primary","microbiome_2026","GCST90671190","Gut microbiome species presence (Pauljensenia sp019425105, GCA_019425105.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.00592873006258833,0.115064607308702,-0.219593756157711,0.231451216282888,0.95890699995158,TRUE,1.00594633976653,0.802844882512907,1.26042783672275,30.6260216597485,30.6260216597485,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671193|primary","microbiome_2026","GCST90671193","Gut microbiome species presence (Lachnoclostridium A avicola, GCA_019114465.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0677198966408269,0.142820671834625,-0.212203476402853,0.347643269684507,0.63538558099319,TRUE,1.07006553754571,0.808800109085308,1.41572712686444,34.591559575392,34.591559575392,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671209|primary","microbiome_2026","GCST90671209","Gut microbiome species presence (UMGS882 sp934479825, GCA_934479825.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.034199956998495,0.129440550419265,-0.219498859962305,0.287898773959295,0.791615313073269,TRUE,1.03479149984494,0.802921073052799,1.33362229998531,30.0107810616245,30.0107810616245,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671210|primary","microbiome_2026","GCST90671210","Gut microbiome species abundance (Zhenpiania hominis, GCF_014333425.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.313673697270471,0.289300248138958,-0.253344369800387,0.88069176434133,0.278254116167994,TRUE,1.36844313695721,0.776200535769863,2.41256805785112,30.0632144014068,30.0632144014068,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671214|primary","microbiome_2026","GCST90671214","Gut microbiome species abundance (Lentihominibacter sp900066305, GCA_902362435.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.213153846153846,0.475791958041958,-0.719381255742184,1.14568894804988,0.654154639199526,TRUE,1.23757503275738,0.487053524317748,3.14460708163409,30.25,30.25,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671218|primary","microbiome_2026","GCST90671218","Gut microbiome species abundance (Lentihominibacter excrementipullorum, GCA_900543485.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.612525837122778,0.653832162050434,-0.668961652430029,1.89401332667558,0.348848959530752,TRUE,1.84508590451771,0.512240185093635,6.64598774972648,31.943624989082,31.943624989082,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671223|primary","microbiome_2026","GCST90671223","Gut microbiome species presence (Fumia xinanensis, GCF_014384905.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.256912937347437,0.147695280716029,-0.0325644935425135,0.546390368237387,0.081950426152444,TRUE,1.29293255572117,0.967960020647445,1.72700789080683,30.6476949922896,30.6476949922896,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671235|primary","microbiome_2026","GCST90671235","Gut microbiome species presence (Dysosmobacter A sp014334055, GCF_014334055.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.10636247723133,0.18129386763813,-0.461691928420036,0.248966973957376,0.557414970686148,TRUE,0.899098686200148,0.630216461819772,1.2826996698763,30.5460227016801,30.5460227016801,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671237|primary","microbiome_2026","GCST90671237","Gut microbiome species presence (Marseille-P3106 sp900169975, GCA_900169975.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0309544884359075,0.113941199529596,-0.254275135869208,0.192366158997393,0.785875211984109,TRUE,0.96951969642976,0.775478410765426,1.21211426226227,32.1363012345679,32.1363012345679,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671245|primary","microbiome_2026","GCST90671245","Gut microbiome species presence (Gehongia tenuis, GCF_014384795.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0979730668983493,0.218928757602085,-0.527065546978536,0.331119413181837,0.654506016642217,TRUE,0.906673322949848,0.590334740033743,1.39252606834883,31.5241165972635,31.5241165972635,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671259|primary","microbiome_2026","GCST90671259","Gut microbiome species abundance (JAHZGC01 sp019421015, GCA_019421015.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.38942677269715,0.59032140490391,-0.767581920217599,1.5464354656119,0.50945534575038,TRUE,1.47613439077967,0.464134025586564,4.69470588132104,29.8923676748582,29.8923676748582,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671277|primary","microbiome_2026","GCST90671277","Gut microbiome species presence (Excrementavichristensenella intestinipullorum, GCA_018711685.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0867646326276463,0.152942299709423,-0.212996766515553,0.386526031770846,0.570508307302005,TRUE,1.09063994844753,0.808158750381013,1.47185871165639,30.8101732888785,30.8101732888785,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671285|primary","microbiome_2026","GCST90671285","Gut microbiome species presence (Lentihominibacter sp905193765, GCA_905193765.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.136369573017582,0.223372443487621,-0.574171517392027,0.301432371356864,0.541528579195427,TRUE,0.872520113004077,0.563171253173175,1.35179369207354,30.8224036126411,30.8224036126411,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671292|primary","microbiome_2026","GCST90671292","Gut microbiome genus abundance (Agathobacter)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0891957555799488,0.498166849615807,-0.887193327958814,1.06558483911871,0.857900047548078,TRUE,1.09329465390907,0.411809947737874,2.90253600436815,30.7316179042086,30.7316179042086,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671293|primary","microbiome_2026","GCST90671293","Gut microbiome genus abundance (Bifidobacterium)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.107606557377049,0.21592193598751,-0.315592660630633,0.530805775384731,0.618231299473913,TRUE,1.1136095177338,0.729356485277226,1.70030181813759,105.021504,105.021504,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671302|primary","microbiome_2026","GCST90671302","Gut microbiome genus abundance (ER4)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.1628837890625,0.4513671875,-0.721779642240637,1.04754722036564,0.718198432910098,TRUE,1.17689991309891,0.485886781430478,2.8506505185723,32.3634567901235,32.3634567901235,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671312|primary","microbiome_2026","GCST90671312","Gut microbiome genus presence (Cryptobacteroides)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0495504617414248,0.195126319261214,-0.431991019929268,0.332890096446418,0.799541578391794,TRUE,0.951657134648544,0.649215206657447,1.39499397524947,29.845058031004,29.845058031004,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671314|primary","microbiome_2026","GCST90671314","Gut microbiome genus presence (Fimenecus)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.190779708520179,0.176321748878924,-0.154804568973627,0.536363986013986,0.279253595874817,TRUE,1.21019282754597,0.856582563936471,1.70977876681638,30.5059571164298,30.5059571164298,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671323|primary","microbiome_2026","GCST90671323","Gut microbiome genus abundance (Agathobaculum)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.449253511235955,0.381278792134831,-1.19654621188916,0.298039189417248,0.238684647140107,TRUE,0.638104311574514,0.302236271390814,1.34721458339947,42.2796855778654,42.2796855778654,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671324|primary","microbiome_2026","GCST90671324","Gut microbiome genus presence (Phascolarctobacterium)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.302346488502175,0.19152827843381,-0.0730420392490515,0.677735016253402,0.114427896785626,TRUE,1.35302995482279,0.92956175112641,1.96941199057447,32.439577100791,32.439577100791,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671336|primary","microbiome_2026","GCST90671336","Gut microbiome genus abundance (Mediterraneibacter)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.274290854572714,0.406451274362819,-1.07092071379425,0.522339004648819,0.499775428260856,TRUE,0.760110961357565,0.342692850087108,1.68596652491892,38.142061042524,38.142061042524,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671353|primary","microbiome_2026","GCST90671353","Gut microbiome genus presence (Peptidiphaga)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.215104094721263,0.185366304884065,-0.578415376241302,0.148207186798776,0.245874934113401,TRUE,0.806457487840498,0.56078629815246,1.15975315701667,32.694523962513,32.694523962513,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671359|primary","microbiome_2026","GCST90671359","Gut microbiome genus abundance (Ventricola)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.834036850921273,0.448869346733668,-1.71380460428328,0.0457309024407383,0.0631571183220754,TRUE,0.434292568547856,0.180178977206729,1.04679268369634,29.9982324720142,29.9982324720142,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671360|primary","microbiome_2026","GCST90671360","Gut microbiome genus presence (Scatocola)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_egger_regression","robust_estimator",2,,,,,,TRUE,,,,32.0059891929704,31.3917810975303,"not_estimable","mr_egger_regression requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671360|primary","microbiome_2026","GCST90671360","Gut microbiome genus presence (Scatocola)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_ivw_mre","primary_estimator",2,-0.125205636927078,0.125683976949703,-0.371541705182258,0.121130431328102,0.319155843114337,TRUE,0.882315447290986,0.689670242406183,1.12877213001428,32.0059891929704,31.3917810975303,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671360|primary","microbiome_2026","GCST90671360","Gut microbiome genus presence (Scatocola)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",2,-0.125206788995358,0.129949145786363,-0.379902434558375,0.129488856567658,0.335293626269611,TRUE,0.882314430803931,0.683928133707706,1.13824642742006,32.0059891929704,31.3917810975303,"estimated","","Did not find a solution for tau2. | The estimated overdispersion parameter is very small. Consider using the simple model without overdispersion. | Cannot find solution with finite over.dispersion. Using tau2 = 0."
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671360|primary","microbiome_2026","GCST90671360","Gut microbiome genus presence (Scatocola)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",2,,,,,,TRUE,,,,32.0059891929704,31.3917810975303,"not_estimable","mr_weighted_median requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671365|primary","microbiome_2026","GCST90671365","Gut microbiome genus abundance (Acutalibacter)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.071864896373057,0.484984455958549,-0.878687170367451,1.02241696311357,0.882200878477102,TRUE,1.07451016403651,0.415327808579247,2.77990558004611,30.4073469387755,30.4073469387755,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671373|primary","microbiome_2026","GCST90671373","Gut microbiome genus abundance (Intestinibacter)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0509545608108108,0.499548986486487,-1.03005258283781,0.928143461216188,0.91875577863187,TRUE,0.950321851405764,0.356988188623588,2.52980812822222,30.0466392318244,30.0466392318244,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671377|primary","microbiome_2026","GCST90671377","Gut microbiome genus presence (UBA738)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.152598318240621,0.173470892626132,-0.492595020153854,0.187398383672612,0.379034425539346,TRUE,0.858474486105955,0.611038677314354,1.20610768296053,36.7568781237985,36.7568781237985,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671385|primary","microbiome_2026","GCST90671385","Gut microbiome genus presence (Alloscardovia)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0785341105354059,0.155319516407599,-0.225886547719667,0.382954768790478,0.613116853675178,TRUE,1.08170025190773,0.797808609737448,1.46661169194741,30.9949149408284,30.9949149408284,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671386|primary","microbiome_2026","GCST90671386","Gut microbiome genus abundance (Pauljensenia)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","not_estimable","robust_estimator",0,,,,,,TRUE,,,,,,"not_estimable","No harmonised instruments remained",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671389|primary","microbiome_2026","GCST90671389","Gut microbiome genus presence (Limivicinus)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.304286425902864,0.192061851390619,-0.680720737432561,0.072147885626832,0.113122108695974,TRUE,0.737649554249819,0.506251986087865,1.07481428189502,30.25,30.25,"estimated","",""
