"pair_id","dataset","source_id","trait","canonical_trait_id","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","harmonised_snps","pair_harmonisation_status","family","eligible","eligibility_frozen","method","nsnp","beta","se","ci_lower","ci_upper","p","analysis_status","error_message","warning_message","n_reverse","q","fdr_significant"
"reverse|GCST90671712","ed_2025_eur_reverse_exposure","GCST90671712","Gut microbiome family presence (Victivallaceae)","taxon:victivallaceae","primary","GCST90671712","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.365816507730223,0.522075452544428,-0.657432576469306,1.38906559192975,0.483492362580433,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671486","ed_2025_eur_reverse_exposure","GCST90671486","Gut microbiome genus presence (HGM11501)","taxon:hgm11501","primary","GCST90671486","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.492717466784385,0.703232749419396,-0.885593394826711,1.87102832839548,0.483523738277899,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671718","ed_2025_eur_reverse_exposure","GCST90671718","Gut microbiome family presence (HGM11501)","taxon:hgm11501","primary","GCST90671718","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.492717466784385,0.703232749419396,-0.885593394826711,1.87102832839548,0.483523738277899,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671346","ed_2025_eur_reverse_exposure","GCST90671346","Gut microbiome genus abundance (Enterocloster)","taxon:enterocloster","primary","GCST90671346","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.152705845532591,0.218484312376767,-0.275515537912872,0.580927228978053,0.484594047206659,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670406","ed_2025_eur_reverse_exposure","GCST90670406","Gut microbiome species abundance (Lachnospira sp000437735, GCF_020564355.1)","taxon:lachnospira sp000437735","primary","GCST90670406","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.167756058260954,0.240030255125416,-0.302694596984822,0.63820671350673,0.484617357953173,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671653","ed_2025_eur_reverse_exposure","GCST90671653","Gut microbiome family abundance (Bifidobacteriaceae)","taxon:bifidobacteriaceae","primary","GCST90671653","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.155132277182137,0.221983202429388,-0.279946804752328,0.590211359116602,0.484647702873853,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671117","ed_2025_eur_reverse_exposure","GCST90671117","Gut microbiome species presence (RGIG7265 hMGS.05468, )","taxon:rgig7265 hmgs.05468,","primary","GCST90671117","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.483046432594075,0.691288817180383,-1.83794761718292,0.871854751994769,0.484700711256972,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670489","ed_2025_eur_reverse_exposure","GCST90670489","Gut microbiome species presence (CAG-273 sp000435755, GCA_000435755.1)","taxon:cag-273 sp000435755","primary","GCST90670489","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.541343901031262,0.7763182606484,-0.980211930380381,2.0628997324429,0.48560122336966,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670807","ed_2025_eur_reverse_exposure","GCST90670807","Gut microbiome species abundance (Anaeromassilibacillus stercoravium, GCF_002159845.1)","taxon:anaeromassilibacillus stercoravium","primary","GCST90670807","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.152917335671365,0.219350711383284,-0.582836829965842,0.277002158623113,0.485717520747768,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671010","ed_2025_eur_reverse_exposure","GCST90671010","Gut microbiome species presence (Oxalobacter sp900760095, GCA_900760095.1)","taxon:oxalobacter sp900760095","primary","GCST90671010","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.43659475108175,0.626674059609117,-0.791663835797627,1.66485333796113,0.4859996146052,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671504","ed_2025_eur_reverse_exposure","GCST90671504","Gut microbiome genus abundance (Merdisoma)","taxon:merdisoma","primary","GCST90671504","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.170968312907771,0.245422733954374,-0.310051406630158,0.651988032445699,0.486035718540109,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671778","ed_2025_eur_reverse_exposure","GCST90671778","Gut microbiome order presence (UBA1212)","taxon:uba1212","primary","GCST90671778","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.478600882600977,0.687282475821339,-1.82564978241632,0.868448017214369,0.486198981314825,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671708","ed_2025_eur_reverse_exposure","GCST90671708","Gut microbiome family presence (Peptoniphilaceae)","taxon:peptoniphilaceae","primary","GCST90671708","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.466281060279609,0.669779094070544,-0.846461841696521,1.77902396225574,0.486321486252236,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671573","ed_2025_eur_reverse_exposure","GCST90671573","Gut microbiome genus abundance (Lentihominibacter)","taxon:lentihominibacter","primary","GCST90671573","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.158775933013801,0.228707795087551,-0.607034974368967,0.289483108341366,0.487537651505442,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670490","ed_2025_eur_reverse_exposure","GCST90670490","Gut microbiome species presence (Faecalibacterium prausnitzii E, GCF_019967995.1)","taxon:faecalibacterium prausnitzii e","primary","GCST90670490","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.403623024236249,0.58183013846661,-0.73674309227826,1.54398914075076,0.487862326658732,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670887","ed_2025_eur_reverse_exposure","GCST90670887","Gut microbiome species presence (Fimivivens sp900113995, GCA_900113995.1)","taxon:fimivivens sp900113995","primary","GCST90670887","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.489603655553546,0.707342287386372,-0.896761752465923,1.87596906357302,0.488828317358612,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671159","ed_2025_eur_reverse_exposure","GCST90671159","Gut microbiome species presence (Butyribacter hominis, GCF_014384965.1)","taxon:butyribacter hominis","primary","GCST90671159","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.439540281581196,0.635719993226161,-1.68552857255652,0.806448009394127,0.4893107666797,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671669","ed_2025_eur_reverse_exposure","GCST90671669","Gut microbiome family abundance (Butyricicoccaceae)","taxon:butyricicoccaceae","primary","GCST90671669","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.175597715790828,0.254549966074168,-0.323311049980435,0.67450648156209,0.490297362855034,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671046","ed_2025_eur_reverse_exposure","GCST90671046","Gut microbiome species presence (CAG-170 sp905214155, GCA_905214155.1)","taxon:cag-170 sp905214155","primary","GCST90671046","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.4016468120848,0.583187414857412,-0.741379517272746,1.54467314144235,0.491005989600661,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670572","ed_2025_eur_reverse_exposure","GCST90670572","Gut microbiome species abundance (Alistipes A ihumii, GCA_025144665.1)","taxon:alistipes a ihumii","primary","GCST90670572","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.142344907458729,0.206908550820208,-0.263188400242254,0.547878215159712,0.491477664027835,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671898","ed_2025_eur_reverse_exposure","GCST90671898","Gut microbiome function abundance (Acetyl-CoA to acetate, MF0086)","function:mf0086","primary","GCST90671898","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.179027552617977,0.260484212839136,-0.68956722832395,0.331512123087996,0.491901552071766,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671680","ed_2025_eur_reverse_exposure","GCST90671680","Gut microbiome family presence (Selenomonadaceae)","taxon:selenomonadaceae","primary","GCST90671680","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.560058163159032,0.81722055985675,-2.16178102790392,1.04166470158586,0.493141574580075,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670801","ed_2025_eur_reverse_exposure","GCST90670801","Gut microbiome species presence (UBA4285 sp900545225, GCA_900545225.1)","taxon:uba4285 sp900545225","primary","GCST90670801","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.42060941528737,0.613757374186587,-1.62355176393895,0.782332933364213,0.493153103520415,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671152","ed_2025_eur_reverse_exposure","GCST90671152","Gut microbiome species presence (Vescimonas sp003539495, GCA_003539495.1)","taxon:vescimonas sp003539495","primary","GCST90671152","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.41670607224385,0.608311366701068,-0.77556229787658,1.60897444236428,0.493330657519446,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671919","ed_2025_eur_reverse_exposure","GCST90671919","Gut microbiome function abundance (Histamine degradation, MGB010)","function:mgb010","primary","GCST90671919","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.155740660664691,0.227527850287047,-0.290205731377743,0.601687052707126,0.4936654621987,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670412","ed_2025_eur_reverse_exposure","GCST90670412","Gut microbiome species abundance (Faecalibacterium prausnitzii D, GCF_023347255.1)","taxon:faecalibacterium prausnitzii d","primary","GCST90670412","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.153878357147647,0.225197909378323,-0.287501434627582,0.595258148922875,0.494415538951872,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670712","ed_2025_eur_reverse_exposure","GCST90670712","Gut microbiome species abundance (Enterocloster aldenensis, GCF_003434055.1)","taxon:enterocloster aldenensis","primary","GCST90670712","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.13395689942695,0.196127162763071,-0.518359074832594,0.250445275978693,0.49460024659417,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671014","ed_2025_eur_reverse_exposure","GCST90671014","Gut microbiome species presence (Protoclostridium gallicola, GCA_904387375.1)","taxon:protoclostridium gallicola","primary","GCST90671014","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.633978607932595,0.92921326327668,-1.18724592204663,2.45520313791182,0.495065330668137,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670693","ed_2025_eur_reverse_exposure","GCST90670693","Gut microbiome species abundance (Evtepia gabavorous, GCF_003425665.1)","taxon:evtepia gabavorous","primary","GCST90670693","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.159445568194551,0.233920224580267,-0.617920783627395,0.299029647238294,0.495476927046599,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670494","ed_2025_eur_reverse_exposure","GCST90670494","Gut microbiome species presence (Clostridium sp900540255, GCA_900540255.1)","taxon:clostridium sp900540255","primary","GCST90670494","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.361150167938533,0.532350078678902,-1.40453714931624,0.682236813439177,0.497513495636845,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671349","ed_2025_eur_reverse_exposure","GCST90671349","Gut microbiome genus abundance (Flavonifractor)","taxon:flavonifractor","primary","GCST90671349","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.151777829728543,0.224114753231607,-0.287479015009489,0.591034674466574,0.498258350928446,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671370","ed_2025_eur_reverse_exposure","GCST90671370","Gut microbiome genus abundance (Negativibacillus)","taxon:negativibacillus","primary","GCST90671370","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.14551821238353,0.214886261372593,-0.566687545446272,0.275651120679212,0.498287227177778,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671828","ed_2025_eur_reverse_exposure","GCST90671828","Gut microbiome function abundance (Lactose degradation, MF0006)","function:mf0006","primary","GCST90671828","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.152960708174763,0.225911547291907,-0.289817788209092,0.595739204558618,0.498353743677999,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671618","ed_2025_eur_reverse_exposure","GCST90671618","Gut microbiome genus presence (Pararoseburia)","taxon:pararoseburia","primary","GCST90671618","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.394714422194922,0.583535011431322,-0.748993183928637,1.53842202831848,0.498774381878384,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670890","ed_2025_eur_reverse_exposure","GCST90670890","Gut microbiome species presence (Pseudobutyricicoccus sp003477405, GCA_003477405.1)","taxon:pseudobutyricicoccus sp003477405","primary","GCST90670890","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.472565164867976,0.699121695495117,-1.84281850884898,0.897688179113031,0.499077971813441,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670727","ed_2025_eur_reverse_exposure","GCST90670727","Gut microbiome species presence (UBA11512 sp003522145, GCA_003522145.1)","taxon:uba11512 sp003522145","primary","GCST90670727","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.652587818496652,0.967049701571131,-2.54797040483628,1.24279476784297,0.499787938227077,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670407","ed_2025_eur_reverse_exposure","GCST90670407","Gut microbiome species presence (SFEL01 sp004557245, GCA_004557245.1)","taxon:sfel01 sp004557245","primary","GCST90670407","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.357519566429419,0.530023819325827,-0.681308030397567,1.3963471632564,0.499971302383914,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670863","ed_2025_eur_reverse_exposure","GCST90670863","Gut microbiome species presence (Limiplasma pullistercoris, GCA_900553905.1)","taxon:limiplasma pullistercoris","primary","GCST90670863","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.543487120504125,0.805746903094512,-2.12272203122405,1.0357477902158,0.499984939945727,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671160","ed_2025_eur_reverse_exposure","GCST90671160","Gut microbiome species presence (Prevotella timonensis hMGS.05908, )","taxon:prevotella timonensis hmgs.05908,","primary","GCST90671160","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.782037391923745,1.16215022451829,-3.05980997660472,1.49573519275723,0.500996401343443,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670703","ed_2025_eur_reverse_exposure","GCST90670703","Gut microbiome species presence (Oliverpabstia faecicola, GCF_004123145.1)","taxon:oliverpabstia faecicola","primary","GCST90670703","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.441944795428232,0.657775959966797,-1.73116198685941,0.84727239600295,0.501661755201994,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671336","ed_2025_eur_reverse_exposure","GCST90671336","Gut microbiome genus abundance (Mediterraneibacter)","taxon:mediterraneibacter","primary","GCST90671336","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.152520832737342,0.227658378085395,-0.293681389088836,0.598723054563519,0.502886577641439,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670398","ed_2025_eur_reverse_exposure","GCST90670398","Gut microbiome species presence (PeH17 sp000435055, GCA_000435055.1)","taxon:peh17 sp000435055","primary","GCST90670398","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.351963480820689,0.526042648157989,-0.679061163901045,1.38298812554242,0.503445822548041,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670742","ed_2025_eur_reverse_exposure","GCST90670742","Gut microbiome species presence (Lawsonibacter sp000177015, GCF_008727735.1)","taxon:lawsonibacter sp000177015","primary","GCST90670742","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.447448768318569,0.669424503306844,-0.864599148531459,1.7594966851686,0.503873118834731,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671852","ed_2025_eur_reverse_exposure","GCST90671852","Gut microbiome function abundance (Glutamate degradation III, MF0032)","function:mf0032","primary","GCST90671852","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.149733713656124,0.224066920194983,-0.588896807365102,0.289429380052853,0.503971191941674,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670685","ed_2025_eur_reverse_exposure","GCST90670685","Gut microbiome species presence (Eubacterium G sp000435815, GCF_003460505.1)","taxon:eubacterium g sp000435815","primary","GCST90670685","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.363552659955413,0.546082549845988,-1.43385479023935,0.706749470328523,0.505573013091747,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671352","ed_2025_eur_reverse_exposure","GCST90671352","Gut microbiome genus presence (Corynebacterium)","taxon:corynebacterium","primary","GCST90671352","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.504208831049442,0.757803466678973,-1.98947633309983,0.981058671000944,0.50582303342689,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671722","ed_2025_eur_reverse_exposure","GCST90671722","Gut microbiome family abundance (Christensenellaceae)","taxon:christensenellaceae","primary","GCST90671722","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.148919730984936,0.223991443271807,-0.290095430672953,0.587934892642825,0.506149237546153,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671686","ed_2025_eur_reverse_exposure","GCST90671686","Gut microbiome family abundance (Actinomycetaceae)","taxon:actinomycetaceae","primary","GCST90671686","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.148207489500985,0.223470823798196,-0.586202255740946,0.289787276738976,0.507197774393437,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671005","ed_2025_eur_reverse_exposure","GCST90671005","Gut microbiome species abundance (Mediterraneibacter A butyricigenes, GCF_003574295.1)","taxon:mediterraneibacter a butyricigenes","primary","GCST90671005","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.201710648497214,0.304479849730976,-0.798480187988095,0.395058890993666,0.50766609405161,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670499","ed_2025_eur_reverse_exposure","GCST90670499","Gut microbiome species presence (Prevotella bivia, GCF_000262545.1)","taxon:prevotella bivia","primary","GCST90670499","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.791106245573434,1.19512492523721,-1.55129556491762,3.13350805606448,0.508006858474124,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670624","ed_2025_eur_reverse_exposure","GCST90670624","Gut microbiome species presence (UMGS1312 sp900550625, GCA_900550625.1)","taxon:umgs1312 sp900550625","primary","GCST90670624","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.395718428610101,0.598207105980878,-0.776745954408354,1.56818281162856,0.508286969186946,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671035","ed_2025_eur_reverse_exposure","GCST90671035","Gut microbiome species presence (1XD42-69 sp014287635, GCF_014287635.1)","taxon:1xd42-69 sp014287635","primary","GCST90671035","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.372887688023251,0.565202754697302,-1.48066473119279,0.734889355146288,0.509419758656053,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670820","ed_2025_eur_reverse_exposure","GCST90670820","Gut microbiome species presence (Blautia A sp003477525, GCF_003477525.1)","taxon:blautia a sp003477525","primary","GCST90670820","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.388371287691704,0.588773804379469,-1.54234673931609,0.765604163932687,0.509493016682235,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670744","ed_2025_eur_reverse_exposure","GCST90670744","Gut microbiome species presence (Scatomorpha pullicola, GCA_900543085.1)","taxon:scatomorpha pullicola","primary","GCST90670744","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.603125823955753,0.914635525645109,-1.18952686528952,2.39577851320103,0.509628302563638,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670659","ed_2025_eur_reverse_exposure","GCST90670659","Gut microbiome species presence (Holdemanella sp900556915, GCF_024460475.1)","taxon:holdemanella sp900556915","primary","GCST90670659","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.461815292575211,0.700590736661179,-0.911317319183085,1.83494790433351,0.509780288436667,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670939","ed_2025_eur_reverse_exposure","GCST90670939","Gut microbiome species abundance (Merdisoma faecalis, GCF_002160765.1)","taxon:merdisoma faecalis","primary","GCST90670939","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.130773750568528,0.198441212702363,-0.258163879376556,0.519711380513613,0.509892560526302,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671480","ed_2025_eur_reverse_exposure","GCST90671480","Gut microbiome genus presence (Allisonella)","taxon:allisonella","primary","GCST90671480","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.405236157238508,0.615351737127046,-0.800831085354661,1.61130339983168,0.510188672256853,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670574","ed_2025_eur_reverse_exposure","GCST90670574","Gut microbiome species presence (Eubacterium R sp003526845, GCA_003526845.1)","taxon:eubacterium r sp003526845","primary","GCST90670574","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.590394475862551,0.896720847414405,-1.16714608925592,2.34793504098102,0.510285813511934,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671285","ed_2025_eur_reverse_exposure","GCST90671285","Gut microbiome species presence (Lentihominibacter sp905193765, GCA_905193765.1)","taxon:lentihominibacter sp905193765","primary","GCST90671285","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.342746520933456,0.520827248418794,-1.36354917000139,0.678056128134476,0.510486078540083,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671282","ed_2025_eur_reverse_exposure","GCST90671282","Gut microbiome species presence (HGM11808 sp900757025, GCA_900757025.1)","taxon:hgm11808 sp900757025","primary","GCST90671282","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.415504997441061,0.631893984546978,-0.822984454318524,1.65399444920065,0.510824170880851,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670663","ed_2025_eur_reverse_exposure","GCST90670663","Gut microbiome species presence (Faecalibacterium prausnitzii, GCF_003324185.1)","taxon:faecalibacterium prausnitzii","primary","GCST90670663","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.364456572026767,0.55590532684343,-1.45401099145386,0.725097847400322,0.512075690881271,"estimated","","",1572,0.992268392990782,FALSE
