"pair_id","dataset","source_id","trait","canonical_trait_id","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","harmonised_snps","pair_harmonisation_status","family","eligible","eligibility_frozen"
"reverse|GCST90671002","ed_2025_eur_reverse_exposure","GCST90671002","Gut microbiome species presence (Marvinbryantia sp900544685, GCA_900544685.1)","taxon:marvinbryantia sp900544685","primary","GCST90671002","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671003","ed_2025_eur_reverse_exposure","GCST90671003","Gut microbiome species abundance (Massilioclostridium coli, GCF_900095865.1)","taxon:massilioclostridium coli","primary","GCST90671003","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671004","ed_2025_eur_reverse_exposure","GCST90671004","Gut microbiome species presence (Massilioclostridium methylpentosum, GCA_000158655.1)","taxon:massilioclostridium methylpentosum","primary","GCST90671004","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671005","ed_2025_eur_reverse_exposure","GCST90671005","Gut microbiome species abundance (Mediterraneibacter A butyricigenes, GCF_003574295.1)","taxon:mediterraneibacter a butyricigenes","primary","GCST90671005","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671006","ed_2025_eur_reverse_exposure","GCST90671006","Gut microbiome species presence (Mediterraneibacter massiliensis, GCF_001487105.1)","taxon:mediterraneibacter massiliensis","primary","GCST90671006","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671007","ed_2025_eur_reverse_exposure","GCST90671007","Gut microbiome species presence (Mediterraneibacter sp900541505, GCA_900541505.1)","taxon:mediterraneibacter sp900541505","primary","GCST90671007","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671008","ed_2025_eur_reverse_exposure","GCST90671008","Gut microbiome species presence (Mediterraneibacter sp900553885, GCA_900553885.1)","taxon:mediterraneibacter sp900553885","primary","GCST90671008","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671009","ed_2025_eur_reverse_exposure","GCST90671009","Gut microbiome species abundance (Metalachnospira sp900553995, GCF_018918145.1)","taxon:metalachnospira sp900553995","primary","GCST90671009","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671010","ed_2025_eur_reverse_exposure","GCST90671010","Gut microbiome species presence (Oxalobacter sp900760095, GCA_900760095.1)","taxon:oxalobacter sp900760095","primary","GCST90671010","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671011","ed_2025_eur_reverse_exposure","GCST90671011","Gut microbiome species presence (Pelethomonas sp900549475, GCA_900549475.1)","taxon:pelethomonas sp900549475","primary","GCST90671011","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671012","ed_2025_eur_reverse_exposure","GCST90671012","Gut microbiome species abundance (Phocea massiliensis, GCF_900104615.1)","taxon:phocea massiliensis","primary","GCST90671012","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671013","ed_2025_eur_reverse_exposure","GCST90671013","Gut microbiome species presence (Prevotella corporis, GCF_000430525.1)","taxon:prevotella corporis","primary","GCST90671013","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671014","ed_2025_eur_reverse_exposure","GCST90671014","Gut microbiome species presence (Protoclostridium gallicola, GCA_904387375.1)","taxon:protoclostridium gallicola","primary","GCST90671014","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671015","ed_2025_eur_reverse_exposure","GCST90671015","Gut microbiome species presence (Pseudoflavonifractor capillosus, GCF_000169255.2)","taxon:pseudoflavonifractor capillosus","primary","GCST90671015","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671016","ed_2025_eur_reverse_exposure","GCST90671016","Gut microbiome species presence (Pseudoflavonifractor sp014287675, GCF_014287675.1)","taxon:pseudoflavonifractor sp014287675","primary","GCST90671016","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671017","ed_2025_eur_reverse_exposure","GCST90671017","Gut microbiome species presence (RGIG9041 sp017937065, GCA_017937065.1)","taxon:rgig9041 sp017937065","primary","GCST90671017","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671018","ed_2025_eur_reverse_exposure","GCST90671018","Gut microbiome species presence (RUG11247 sp902767315, GCA_902767315.1)","taxon:rug11247 sp902767315","primary","GCST90671018","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671019","ed_2025_eur_reverse_exposure","GCST90671019","Gut microbiome species presence (SFJ001 sp004555865, GCA_004555865.1)","taxon:sfj001 sp004555865","primary","GCST90671019","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671020","ed_2025_eur_reverse_exposure","GCST90671020","Gut microbiome species presence (Streptococcus rubneri, GCF_004785935.1)","taxon:streptococcus rubneri","primary","GCST90671020","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671021","ed_2025_eur_reverse_exposure","GCST90671021","Gut microbiome species presence (UMGS1384 sp900551265, GCA_900551265.1)","taxon:umgs1384 sp900551265","primary","GCST90671021","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671022","ed_2025_eur_reverse_exposure","GCST90671022","Gut microbiome species presence (UMGS1591 sp900553255, GCA_900553255.1)","taxon:umgs1591 sp900553255","primary","GCST90671022","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671023","ed_2025_eur_reverse_exposure","GCST90671023","Gut microbiome species presence (UMGS1696 sp900554225, GCA_900554225.1)","taxon:umgs1696 sp900554225","primary","GCST90671023","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671024","ed_2025_eur_reverse_exposure","GCST90671024","Gut microbiome species presence (UMGS1783 sp905209135, GCA_905209135.1)","taxon:umgs1783 sp905209135","primary","GCST90671024","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671025","ed_2025_eur_reverse_exposure","GCST90671025","Gut microbiome species presence (UMGS1795 sp900553555, GCA_900553555.1)","taxon:umgs1795 sp900553555","primary","GCST90671025","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671026","ed_2025_eur_reverse_exposure","GCST90671026","Gut microbiome species presence (UMGS1820 sp902797885, GCA_902797885.1)","taxon:umgs1820 sp902797885","primary","GCST90671026","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671027","ed_2025_eur_reverse_exposure","GCST90671027","Gut microbiome species presence (RGIG9041 hMGS.03151, )","taxon:rgig9041 hmgs.03151,","primary","GCST90671027","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671028","ed_2025_eur_reverse_exposure","GCST90671028","Gut microbiome species presence (UMGS911 hMGS.03156, )","taxon:umgs911 hmgs.03156,","primary","GCST90671028","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671029","ed_2025_eur_reverse_exposure","GCST90671029","Gut microbiome species presence (UMGS1766 hMGS.03161, )","taxon:umgs1766 hmgs.03161,","primary","GCST90671029","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671030","ed_2025_eur_reverse_exposure","GCST90671030","Gut microbiome species presence (Clostridium A hMGS.03194, )","taxon:clostridium a hmgs.03194,","primary","GCST90671030","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671031","ed_2025_eur_reverse_exposure","GCST90671031","Gut microbiome species presence (Faecimorpha hMGS.03197, )","taxon:faecimorpha hmgs.03197,","primary","GCST90671031","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671032","ed_2025_eur_reverse_exposure","GCST90671032","Gut microbiome species presence (Dysosmobacter hMGS.03207, )","taxon:dysosmobacter hmgs.03207,","primary","GCST90671032","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671033","ed_2025_eur_reverse_exposure","GCST90671033","Gut microbiome species presence (Ventricola sp900548125, GCA_900548125.1)","taxon:ventricola sp900548125","primary","GCST90671033","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671034","ed_2025_eur_reverse_exposure","GCST90671034","Gut microbiome species presence (Ventrimonas sp900770535, GCA_900770535.1)","taxon:ventrimonas sp900770535","primary","GCST90671034","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671035","ed_2025_eur_reverse_exposure","GCST90671035","Gut microbiome species presence (1XD42-69 sp014287635, GCF_014287635.1)","taxon:1xd42-69 sp014287635","primary","GCST90671035","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671036","ed_2025_eur_reverse_exposure","GCST90671036","Gut microbiome species presence (Alangreenwoodia gallinarii, GCA_904398315.1)","taxon:alangreenwoodia gallinarii","primary","GCST90671036","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671037","ed_2025_eur_reverse_exposure","GCST90671037","Gut microbiome species presence (Alectryocaccomicrobium excrementavium, GCA_018716755.1)","taxon:alectryocaccomicrobium excrementavium","primary","GCST90671037","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671038","ed_2025_eur_reverse_exposure","GCST90671038","Gut microbiome species presence (Aphodomonas sp004557805, GCA_004557805.1)","taxon:aphodomonas sp004557805","primary","GCST90671038","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671039","ed_2025_eur_reverse_exposure","GCST90671039","Gut microbiome species presence (Avimonas sp900551425, GCA_905192745.1)","taxon:avimonas sp900551425","primary","GCST90671039","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671040","ed_2025_eur_reverse_exposure","GCST90671040","Gut microbiome species abundance (Bittarella massiliensis, GCF_001486165.1)","taxon:bittarella massiliensis","primary","GCST90671040","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671041","ed_2025_eur_reverse_exposure","GCST90671041","Gut microbiome species presence (Blautia A gallistercoris, GCA_900542045.1)","taxon:blautia a gallistercoris","primary","GCST90671041","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671042","ed_2025_eur_reverse_exposure","GCST90671042","Gut microbiome species abundance (Blautia A sp000285855, GCA_000285855.2)","taxon:blautia a sp000285855","primary","GCST90671042","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671043","ed_2025_eur_reverse_exposure","GCST90671043","Gut microbiome species presence (Blautia A sp900551715, GCA_900551715.1)","taxon:blautia a sp900551715","primary","GCST90671043","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671044","ed_2025_eur_reverse_exposure","GCST90671044","Gut microbiome species presence (Borkfalkia excrementavium, GCA_019115945.1)","taxon:borkfalkia excrementavium","primary","GCST90671044","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671045","ed_2025_eur_reverse_exposure","GCST90671045","Gut microbiome species presence (Butyricicoccus sp900547195, GCA_900547195.1)","taxon:butyricicoccus sp900547195","primary","GCST90671045","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671046","ed_2025_eur_reverse_exposure","GCST90671046","Gut microbiome species presence (CAG-170 sp905214155, GCA_905214155.1)","taxon:cag-170 sp905214155","primary","GCST90671046","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671047","ed_2025_eur_reverse_exposure","GCST90671047","Gut microbiome species presence (CAG-272 sp900556615, GCA_900556615.1)","taxon:cag-272 sp900556615","primary","GCST90671047","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671048","ed_2025_eur_reverse_exposure","GCST90671048","Gut microbiome species presence (CAG-273 sp905214245, GCA_905214245.1)","taxon:cag-273 sp905214245","primary","GCST90671048","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671049","ed_2025_eur_reverse_exposure","GCST90671049","Gut microbiome species abundance (CAJFUR01 sp904420575, GCA_904420575.1)","taxon:cajfur01 sp904420575","primary","GCST90671049","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671050","ed_2025_eur_reverse_exposure","GCST90671050","Gut microbiome species abundance (CAJJPW01 sp905193725, GCA_905193725.1)","taxon:cajjpw01 sp905193725","primary","GCST90671050","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671051","ed_2025_eur_reverse_exposure","GCST90671051","Gut microbiome species presence (Catenibacillus sp018369015, GCA_018369015.1)","taxon:catenibacillus sp018369015","primary","GCST90671051","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671052","ed_2025_eur_reverse_exposure","GCST90671052","Gut microbiome species presence (Catenibacillus sp900553975, GCA_905199445.1)","taxon:catenibacillus sp900553975","primary","GCST90671052","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671053","ed_2025_eur_reverse_exposure","GCST90671053","Gut microbiome species presence (Christensenella hongkongensis, GCF_000981035.1)","taxon:christensenella hongkongensis","primary","GCST90671053","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671054","ed_2025_eur_reverse_exposure","GCST90671054","Gut microbiome species presence (Christensenella minuta, GCF_003628755.1)","taxon:christensenella minuta","primary","GCST90671054","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671055","ed_2025_eur_reverse_exposure","GCST90671055","Gut microbiome species presence (Dysosmobacter sp900544105, GCA_900544105.1)","taxon:dysosmobacter sp900544105","primary","GCST90671055","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671056","ed_2025_eur_reverse_exposure","GCST90671056","Gut microbiome species presence (Egerieisoma sp900552695, GCA_900761125.1)","taxon:egerieisoma sp900552695","primary","GCST90671056","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671057","ed_2025_eur_reverse_exposure","GCST90671057","Gut microbiome species presence (Emergencia sp904420065, GCA_904420065.1)","taxon:emergencia sp904420065","primary","GCST90671057","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671058","ed_2025_eur_reverse_exposure","GCST90671058","Gut microbiome species presence (Enterocloster faecavium, GCA_019118585.1)","taxon:enterocloster faecavium","primary","GCST90671058","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671059","ed_2025_eur_reverse_exposure","GCST90671059","Gut microbiome species presence (Enterocloster sp900543885, GCA_900543885.1)","taxon:enterocloster sp900543885","primary","GCST90671059","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671060","ed_2025_eur_reverse_exposure","GCST90671060","Gut microbiome species presence (Enterocloster sp900753815, GCF_020554865.1)","taxon:enterocloster sp900753815","primary","GCST90671060","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671061","ed_2025_eur_reverse_exposure","GCST90671061","Gut microbiome species presence (Faecaligallichristensenella faecipullorum, GCA_018716505.1)","taxon:faecaligallichristensenella faecipullorum","primary","GCST90671061","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671062","ed_2025_eur_reverse_exposure","GCST90671062","Gut microbiome species presence (Faecimorpha sp900764045, GCA_900764045.1)","taxon:faecimorpha sp900764045","primary","GCST90671062","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671063","ed_2025_eur_reverse_exposure","GCST90671063","Gut microbiome species presence (Faecimorpha stercoravium, GCA_002305315.1)","taxon:faecimorpha stercoravium","primary","GCST90671063","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671064","ed_2025_eur_reverse_exposure","GCST90671064","Gut microbiome species presence (Flavonifractor avistercoris, GCF_002161215.1)","taxon:flavonifractor avistercoris","primary","GCST90671064","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671065","ed_2025_eur_reverse_exposure","GCST90671065","Gut microbiome species presence (Flavonifractor intestinigallinarum, GCA_019119165.1)","taxon:flavonifractor intestinigallinarum","primary","GCST90671065","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671066","ed_2025_eur_reverse_exposure","GCST90671066","Gut microbiome species presence (Gallacutalibacter pullicola, GCA_018712265.1)","taxon:gallacutalibacter pullicola","primary","GCST90671066","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671067","ed_2025_eur_reverse_exposure","GCST90671067","Gut microbiome species presence (Gemmiger variabilis B, GCA_004554775.1)","taxon:gemmiger variabilis b","primary","GCST90671067","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671068","ed_2025_eur_reverse_exposure","GCST90671068","Gut microbiome species presence (HGM11327 sp900759935, GCA_900759935.1)","taxon:hgm11327 sp900759935","primary","GCST90671068","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671069","ed_2025_eur_reverse_exposure","GCST90671069","Gut microbiome species abundance (HGM11616 sp900761075, GCA_900761075.1)","taxon:hgm11616 sp900761075","primary","GCST90671069","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671070","ed_2025_eur_reverse_exposure","GCST90671070","Gut microbiome species abundance (HGM12998 sp900756495, GCA_900756495.1)","taxon:hgm12998 sp900756495","primary","GCST90671070","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671071","ed_2025_eur_reverse_exposure","GCST90671071","Gut microbiome species presence (HGM13006 sp905201305, GCA_905201305.1)","taxon:hgm13006 sp905201305","primary","GCST90671071","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671072","ed_2025_eur_reverse_exposure","GCST90671072","Gut microbiome species presence (HGM14224 sp900761905, GCA_900761905.1)","taxon:hgm14224 sp900761905","primary","GCST90671072","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671073","ed_2025_eur_reverse_exposure","GCST90671073","Gut microbiome species presence (Howiella intestinavium, GCA_904420585.1)","taxon:howiella intestinavium","primary","GCST90671073","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671074","ed_2025_eur_reverse_exposure","GCST90671074","Gut microbiome species abundance (JAGTTR01 sp018223385, GCA_018223385.1)","taxon:jagttr01 sp018223385","primary","GCST90671074","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671075","ed_2025_eur_reverse_exposure","GCST90671075","Gut microbiome species presence (Lachnoclostridium B sp000765215, GCF_000765215.1)","taxon:lachnoclostridium b sp000765215","primary","GCST90671075","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671076","ed_2025_eur_reverse_exposure","GCST90671076","Gut microbiome species presence (Lawsonibacter sp003478995, GCF_003478995.1)","taxon:lawsonibacter sp003478995","primary","GCST90671076","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671077","ed_2025_eur_reverse_exposure","GCST90671077","Gut microbiome species presence (Leuconostoc carnosum, GCF_014207505.1)","taxon:leuconostoc carnosum","primary","GCST90671077","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671078","ed_2025_eur_reverse_exposure","GCST90671078","Gut microbiome species presence (Leuconostoc pseudomesenteroides, GCF_014634745.1)","taxon:leuconostoc pseudomesenteroides","primary","GCST90671078","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671079","ed_2025_eur_reverse_exposure","GCST90671079","Gut microbiome species presence (Mediterraneibacter intestinigallinarum, GCA_019119265.1)","taxon:mediterraneibacter intestinigallinarum","primary","GCST90671079","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671080","ed_2025_eur_reverse_exposure","GCST90671080","Gut microbiome species presence (Mediterraneibacter norwichensis, GCA_019112765.1)","taxon:mediterraneibacter norwichensis","primary","GCST90671080","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671081","ed_2025_eur_reverse_exposure","GCST90671081","Gut microbiome species presence (Merdicola sp905200315, GCA_905200315.1)","taxon:merdicola sp905200315","primary","GCST90671081","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671082","ed_2025_eur_reverse_exposure","GCST90671082","Gut microbiome species presence (Merdisoma merdipullorum, GCA_018715645.1)","taxon:merdisoma merdipullorum","primary","GCST90671082","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671083","ed_2025_eur_reverse_exposure","GCST90671083","Gut microbiome species presence (Metalachnospira gallinarum, GCA_904378045.1)","taxon:metalachnospira gallinarum","primary","GCST90671083","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671084","ed_2025_eur_reverse_exposure","GCST90671084","Gut microbiome species presence (Neobittarella massiliensis, GCF_900289145.1)","taxon:neobittarella massiliensis","primary","GCST90671084","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671085","ed_2025_eur_reverse_exposure","GCST90671085","Gut microbiome species presence (Parachristensenella sp900542005, GCA_900542005.1)","taxon:parachristensenella sp900542005","primary","GCST90671085","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671086","ed_2025_eur_reverse_exposure","GCST90671086","Gut microbiome species presence (Prevotella sp900548585, GCA_900548585.1)","taxon:prevotella sp900548585","primary","GCST90671086","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671087","ed_2025_eur_reverse_exposure","GCST90671087","Gut microbiome species abundance (Pseudobutyricicoccus lothianensis, GCA_904419295.1)","taxon:pseudobutyricicoccus lothianensis","primary","GCST90671087","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671088","ed_2025_eur_reverse_exposure","GCST90671088","Gut microbiome species abundance (Pseudoscilispira sp018369915, GCA_020555865.1)","taxon:pseudoscilispira sp018369915","primary","GCST90671088","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671089","ed_2025_eur_reverse_exposure","GCST90671089","Gut microbiome species abundance (Pullichristensenella excrementipullorum, GCA_900754775.1)","taxon:pullichristensenella excrementipullorum","primary","GCST90671089","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE
"reverse|GCST90671090","ed_2025_eur_reverse_exposure","GCST90671090","Gut microbiome species presence (QAKD01 sp003343965, GCA_944383465.1)","taxon:qakd01 sp003343965","primary","GCST90671090","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE
